1,O1E,02,40,568102.404444,4314729.24245,0,0,157,4.96,0,2,0
1,O1E,04,40,568107.35708,4314725.09684,0,0,157,4.96,0,2,0
1,O1E,06,40,568112.309716,4314720.95124,0,0,157,4.96,0,2,0
1,O1E,08,40,568117.262351,4314716.80563,0,0,157,4.96,0,2,0
1,O1E,12,40,568127.167622,4314708.51441,0,0,157,4.96,0,2,0
1,O1E,14,40,568132.120258,4314704.3688,0,0,157,4.96,0,2,0
1,O1E,16,40,568137.072893,4314700.22319,0,0,157,4.96,0,2,0
1,O1E,18,40,568142.025529,4314696.07758,0,0,157,4.96,0,2,0
1,O1E,20,40,568146.978164,4314691.93197,0,0,157,4.96,0,2,0
1,O1E,10,40,568122.214987,4314712.66002,0,0,157,4.96,0,2,0
1,O1E,22,40,568151.908997,4314687.80462,0,0,157,4.96,0,2,0
1,O1E,24,40,568156.839869,4314683.67722,0,0,157,4.96,0,2,0
1,O1E,26,40,568161.770741,4314679.54983,0,0,157,4.96,0,2,0
1,O1E,28,40,568166.701612,4314675.42244,0,0,157,4.96,0,2,0
1,O1E,30,40,568171.632484,4314671.29505,0,0,157,4.96,0,2,0
1,O1E,32,40,568176.589745,4314667.14557,0,0,157,4.96,0,2,0
1,O1E,34,40,568181.54701,4314662.99609,0,0,157,4.96,0,2,0
1,O1E,36,40,568186.504275,4314658.8466,0,0,157,4.96,0,2,0
1,O1E,38,40,568191.461541,4314654.69712,0,0,157,4.96,0,2,0
1,O1E,40,40,568196.418806,4314650.54763,0,0,157,4.96,0,2,0
1,O1E,42,40,568201.359696,4314646.41186,0,0,157,4.96,0,2,0
1,O1E,44,40,568206.300601,4314642.27607,0,0,157,4.96,0,2,0
1,O1E,46,40,568211.241506,4314638.14028,0,0,157,4.96,0,2,0
1,O1E,48,40,568216.182412,4314634.00449,0,0,157,4.96,0,2,0
1,O1E,50,40,568221.123317,4314629.8687,0,0,157,4.96,0,2,0
1,O1E,52,40,568226.100803,4314625.70229,0,0,157,4.96,0,2,0
1,O1E,54,40,568231.07848,4314621.53572,0,0,157,4.96,0,2,0
1,O1E,56,40,568236.056158,4314617.36915,0,0,157,4.96,0,2,0
1,O1E,58,40,568241.033836,4314613.20258,0,0,157,4.96,0,2,0
1,O1E,60,40,568246.011513,4314609.03601,0,0,157,4.96,0,2,0
1,O1E,62,40,568250.989191,4314604.86944,0,0,157,4.96,0,2,0
1,O1E,03,20,568102.404444,4314729.24245,0,0,157,1.97,0,2,0
1,O1E,05,20,568107.35708,4314725.09684,0,0,157,1.97,0,2,0
1,O1E,07,20,568112.309716,4314720.95124,0,0,157,1.97,0,2,0
1,O1E,09,20,568117.262351,4314716.80563,0,0,157,1.97,0,2,0
1,O1E,13,20,568127.167622,4314708.51441,0,0,157,1.97,0,2,0
1,O1E,15,20,568132.120258,4314704.3688,0,0,157,1.97,0,2,0
1,O1E,17,20,568137.072893,4314700.22319,0,0,157,1.97,0,2,0
1,O1E,19,20,568142.025529,4314696.07758,0,0,157,1.97,0,2,0
1,O1E,21,20,568146.978164,4314691.93197,0,0,157,1.97,0,2,0
1,O1E,11,20,568122.214987,4314712.66002,0,0,157,1.97,0,2,0
1,O1E,23,20,568151.908997,4314687.80462,0,0,157,1.97,0,2,0
1,O1E,25,20,568156.839869,4314683.67722,0,0,157,1.97,0,2,0
1,O1E,27,20,568161.770741,4314679.54983,0,0,157,1.97,0,2,0
1,O1E,29,20,568166.701612,4314675.42244,0,0,157,1.97,0,2,0
1,O1E,31,20,568171.632484,4314671.29505,0,0,157,1.97,0,2,0
1,O1E,33,20,568176.589745,4314667.14557,0,0,157,1.97,0,2,0
1,O1E,35,20,568181.54701,4314662.99609,0,0,157,1.97,0,2,0
1,O1E,37,20,568186.504275,4314658.8466,0,0,157,1.97,0,2,0
1,O1E,39,20,568191.461541,4314654.69712,0,0,157,1.97,0,2,0
1,O1E,41,20,568196.418806,4314650.54763,0,0,157,1.97,0,2,0
1,O1E,43,20,568201.359696,4314646.41186,0,0,157,1.97,0,2,0
1,O1E,45,20,568206.300601,4314642.27607,0,0,157,1.97,0,2,0
1,O1E,47,20,568211.241506,4314638.14028,0,0,157,1.97,0,2,0
1,O1E,49,20,568216.182412,4314634.00449,0,0,157,1.97,0,2,0
1,O1E,51,20,568221.123317,4314629.8687,0,0,157,1.97,0,2,0
1,O1E,53,20,568226.100803,4314625.70229,0,0,157,1.97,0,2,0
1,O1E,55,20,568231.07848,4314621.53572,0,0,157,1.97,0,2,0
1,O1E,57,20,568236.056158,4314617.36915,0,0,157,1.97,0,2,0
1,O1E,59,20,568241.033836,4314613.20258,0,0,157,1.97,0,2,0
1,O1E,61,20,568246.011513,4314609.03601,0,0,157,1.97,0,2,0
1,O1E,63,20,568250.989191,4314604.86944,0,0,157,1.97,0,2,0
1,O1E,03,21,568106.62194,4314725.71219,0,0,157,8.22,0,2,0
1,O1E,05,21,568111.574576,4314721.56659,0,0,157,8.22,0,2,0
1,O1E,07,21,568116.527211,4314717.42098,0,0,157,8.22,0,2,0
1,O1E,09,21,568121.479847,4314713.27537,0,0,157,8.22,0,2,0
1,O1E,13,21,568131.385118,4314704.98415,0,0,157,8.22,0,2,0
1,O1E,15,21,568136.337753,4314700.83854,0,0,157,8.22,0,2,0
1,O1E,17,21,568141.290389,4314696.69293,0,0,157,8.22,0,2,0
1,O1E,19,21,568146.243024,4314692.54732,0,0,157,8.22,0,2,0
1,O1E,21,21,568151.19566,4314688.40171,0,0,157,8.22,0,2,0
1,O1E,11,21,568126.432482,4314709.12976,0,0,157,8.22,0,2,0
1,O1E,23,21,568156.126493,4314684.27436,0,0,157,8.22,0,2,0
1,O1E,25,21,568161.057365,4314680.14696,0,0,157,8.22,0,2,0
1,O1E,27,21,568165.988236,4314676.01957,0,0,157,8.22,0,2,0
1,O1E,29,21,568170.919108,4314671.89218,0,0,157,8.22,0,2,0
1,O1E,31,21,568175.84998,4314667.76479,0,0,157,8.22,0,2,0
1,O1E,33,21,568180.80724,4314663.61531,0,0,157,8.22,0,2,0
1,O1E,35,21,568185.764506,4314659.46583,0,0,157,8.22,0,2,0
1,O1E,37,21,568190.721771,4314655.31634,0,0,157,8.22,0,2,0
